sentences,pos_tags
لاہور کلچرل رپورٹر پنجاب رٹس کونسل کے زیر اہتمام ہونے والا تین روزہ میوزک فیسٹیول ائی ار سی سی � ,PROPN NOUN PROPN PROPN PROPN PROPN ADP ADP NOUN VERB ADP NUM ADJ NOUN NOUN PROPN PROPN PROPN PROPN PUNCT 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 04 مئی2019ء رواں مالی سال کی پہلی ششماہی کے دوران فیڈرل بور ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ ADJ NOUN ADP ADJ NOUN ADP ADP NOUN VERB 
دبئیاردو پوائنٹ اخبار تازہ ترین20اگست2014ء سٹریلوی کرکٹ ٹیم کے مایہ ناز بلے باز سٹیون سمتھ نے ایک ا ,PROPN PROPN NOUN PROPN PROPN PROPN NOUN NOUN ADP PROPN PROPN NOUN NOUN PROPN PROPN ADP NUM VERB 
کولمبوائی این پیسری لنکا نے رواں برس مارچ اپریل میں ویسٹ انڈیز کے خلاف ٹی ٹونٹی اور ٹیسٹ سیری� ,PROPN PROPN PROPN PROPN ADP ADJ NOUN PROPN PROPN ADP PROPN PROPN ADP ADP NOUN NOUN CCONJ NOUN VERB 
بلفاسٹ اردو پوائنٹ تازہ ترین اخبار9جون2015ء پاکستان اور زمبابوے کے درمیان دوسرا ون ڈے میچ ہفتہ کو بلفاس ,NOUN PROPN NOUN ADJ ADJ PROPN PROPN CCONJ PROPN ADP ADP ADJ NOUN NOUN NOUN NOUN ADP VERB 
اسلام باد اردو پوائنٹ اخبار تازہ ترین15ستمبر2014ء پاکستان بیس بال فیڈریشن کے صدر سید فخر علی شاہ نے کہا � ,PROPN PROPN PROPN NOUN NOUN ADJ PROPN PROPN NUM NOUN NOUN ADP NOUN PROPN PROPN PROPN PROPN ADP VERB PUNCT 
لاہور کلچرل رپورٹر گلوکار سلیم رضا کو اپنی میوزیکل البم کے ساتھ گانے کی ویڈیو جاری کر دی گئ� ,PROPN NOUN NOUN PROPN PROPN PROPN ADP PRON NOUN NOUN ADP ADP VERB ADP NOUN ADJ VERB AUX PUNCT 
کراچیاین این ائیقومی ٹی 20 کرکٹ ٹورنامنٹ میں کراچی وائٹس نے کراچی وائٹس کو 3وکٹوں سے شکست دید� ,PROPN PROPN PROPN PROPN PROPN NOUN NOUN ADP PROPN PROPN ADP PROPN PROPN ADP NOUN ADP NOUN VERB 
سابق کرکٹر فیصل اقبال نے کہا ہے کہ اسٹریلیا کے خلاف شکست سے نوبت کے جھنڈے گاڑ رہا ہے مخال ,ADJ NOUN PROPN PROPN ADP VERB AUX SCONJ PROPN ADP ADP NOUN ADP NOUN ADP NOUN VERB AUX AUX PUNCT 
لاہور اردو پوائنٹ اخبارتازہ ترین لائن 02 اپریل2017ء پاکستان کرکٹ بورڈ پی سی بی کی کرکٹ کمیٹی کا سف ,PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN ADP VERB 
لاہوراردو پوائنٹ اخبار تازہ ترین 19 اکتوبر2015 ءمحکمہ ابپاشی نے منظور شدہ کاشت کاروں کے لیے بیج سے جان ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN ADP ADJ ADJ NOUN NOUN ADP ADP NOUN ADP VERB 
میڈرڈ اردو پوائنٹ اخبارتازہ ترین اے پی پی 18 مئی2017ء اسپین کے مرکزی بینک نے کہا ہے کہ رواں سال ک ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN ADP VERB AUX SCONJ ADJ NOUN PUNCT 
کراچی ڈیلی پاکستان لائنقومی کرکٹ ٹیم کے سابق کپتان اور لیجنڈری فاسٹ بالر وسیم اکرم کی اہلیہ ,PROPN PROPN PROPN PROPN PROPN NOUN ADP ADJ NOUN CCONJ NOUN NOUN PROPN PROPN PROPN ADP NOUN 
لندن نیٹ نیوز برطانوی شہری گراں پری کا ٹریک گھومنے کیلئے بے تاب ہیں ایک رپورٹ کے مطابق ,PROPN PROPN PROPN ADJ NOUN PROPN PROPN ADP NOUN VERB ADP ADJ NOUN AUX NUM NOUN ADP ADP 
نیویارک نیٹ نیوز مس ورلڈ مقابلہ حسن میں بہترین کارکردگی کا مظاہرہ کرنے والی امریکی اداکارہ 33 سالہ ,PROPN PROPN PROPN PROPN PROPN NOUN PROPN ADP ADJ NOUN ADP NOUN VERB ADP ADJ NOUN NUM ADJ 
لاہور اردو پوائنٹ تازہ ترین اخبار4ستمبر 2015ء قومی ٹیم کے فاسٹ بالر عمر گل نے سری لنکا کے خلاف سیریز ک� ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN ADJ NOUN ADP NOUN NOUN PROPN PROPN ADP PROPN PROPN ADP ADP NOUN VERB 
کوالالمپور اردو پوائنٹ اخبارتازہ ترین اے پی پی 21 جنوری2020ء ملائیشین مارکیٹ میں پام ائل کے نرخوں میں فی� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP PROPN PROPN ADP NOUN ADP VERB 
لاہور اردو پوائنٹ تازہ ترین اخبار15مئی2015ء افغان پریمیئر لیگ ٹی ٹونٹی لیگ میں پاکستانی کھلاڑیوں ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN 
ماسکو اردو پوائنٹ اخبارتازہ ترین اے پی پی 11 جولائی2018ء روسی حکام کے مطابق گزشتہ ماہ کے دوران روسی دار ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN ADJ NOUN ADP ADP ADJ NOUN ADP ADP ADJ VERB 
ممبئی شوبز ڈیسک بالی وڈ اداکار رنبیر کپور اور اداکارہ عالیہ بھٹ بھی فلم سنجو کے دوسرے شیڈول کی ,PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN CCONJ PROPN PROPN PROPN PART NOUN PROPN ADP ADJ NOUN VERB 
پاکستان فلم انڈسٹری کی مشہور معروف اداکارہ ماہرہ خان کی تصاویر سوشل میڈیا پر وائرل ہورہی ہیں جس � ,PROPN PROPN PROPN ADP ADJ ADJ NOUN PROPN PROPN ADP NOUN NOUN NOUN ADP ADJ VERB AUX PRON PUNCT 
پہلا ون ڈے انٹرنیشنل اتوار کو قومی ٹیم کے لیے انتظار کی گھڑیاں ختم ہوگئیں کپتان سرفراز احم ,ADJ NOUN NOUN NOUN NOUN ADP ADJ NOUN ADP ADP NOUN ADP NOUN ADJ VERB NOUN ADJ PUNCT 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 23 جولائی2019ء وزارت منصوبہ بندی ترقی اصلاحات نے سرکاری شعبہ ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN NOUN NOUN ADJ NOUN NOUN ADP ADJ NOUN 
نیویارک اردو پوائنٹ اخبارتازہ ترین لائن 27 اگست2017ء چینی انٹرنیشنل انرجی اور ریفائننگ کمپنی کے کمر ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN NOUN NOUN NOUN CCONJ NOUN NOUN ADP VERB 
لاہور اردو پوائنٹ اخبارتازہ ترین اے پی پی 17 اگست2020ءمقامی مارکیٹ میںمنگل کو اشیائے خوردونوش کے جاری ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN NUM PROPN NOUN PROPN ADP NOUN NOUN ADP ADJ 
فوٹو بشکریہ نیوز مس امریکا کا اعزاز حاصل کرنے والی حسینہ نے سابق ورلڈ نمبر ون سوئٹزرلینڈ کی ماڈل ,NOUN PROPN PROPN PROPN PROPN ADP NOUN NOUN VERB ADP PROPN ADP ADJ NOUN NOUN NOUN NOUN VERB VERB 
برطانوی گلوکارہ ایڈیل جکل لندن میں پرفارم کرنے جارہی ہیںشادی کے لیے ایک دن لندن میں ہی مق� ,ADJ NOUN PROPN PROPN PROPN ADP NOUN VERB AUX NOUN ADP ADP NUM NOUN PROPN ADP PART VERB 
کراچی اردوپوائنٹ اخبا تازہ ترین27جنوری2009 ملک میں زرمبادلہ کے ذخائر میں کمی کا تسلسل برقرار ہے اسٹی ,PROPN PROPN PROPN ADJ PROPN NOUN ADP NOUN ADP NOUN ADP NOUN ADP NOUN ADJ AUX PUNCT 
پشاور سپورٹس ڈیسک پہلی مینزایشین ایمیچور گیمز کے لئے خیبر پختونخوا کی جونیئر سلور میڈلس� ,PROPN PROPN PROPN ADJ NOUN PROPN PROPN ADP ADP PROPN PROPN ADP PROPN PROPN NOUN 
پشاور لائن سرحد چیمبر کامرس اینڈ انڈسٹری کے صدر حاجی محمد افضل اور سینئر نائب صدر خیبر پی کے عبدال ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN PROPN PROPN PROPN CCONJ ADJ NOUN NOUN PROPN PROPN ADP PROPN 
اسلام باد اے پی پی ایشیائی ترقیاتی بینک حکام نے برمد کنندگان کےلئے بلین ڈالرز قرضے کی منظوری ,PROPN PROPN PROPN PROPN PROPN ADJ ADJ NOUN NOUN ADP ADJ NOUN ADP NOUN NOUN NOUN ADP NOUN 
اسٹیٹ بینک کا کہنا ہے کہ جون میں بیرون ملک سے ایک ہزار ارب روپے کے اضافی ٹیکس عائد ہوئے ت ,PROPN PROPN ADP VERB VERB SCONJ PROPN ADP ADJ NOUN ADP NUM NUM NUM NOUN ADP ADJ NOUN ADJ VERB PUNCT 
کراچی سپورٹس ڈیسک چاکلیٹی ہیرو وحید مراد کی اچانک موت نے ان کی اس بے باک انداز میں شائقین کو ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADV NOUN ADP PRON ADP DET ADJ ADJ NOUN ADP NOUN ADP 
لاہور کامرس رپورٹر چیئرمین لاہور ٹائون شپ انڈسٹریز ایسوسی ایشن ڈاکٹر شفیق اے نقی نے حکومت � ,PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN PROPN ADP NOUN VERB 
لندناردو پوائنٹ اخبارتازہ ترین لائن 02 جون2017ء وارنر بروس اور جیمز اینڈرسن نے بریڈلے واٹر کی نصف سنچریوں ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN ADP PROPN PROPN ADP ADJ NOUN 
شاہین افریدی نے بھارت کے کورے کا منصوبہ ناکام بنادیا میچ بھی جیت لیا فوٹو فائل کوالالمپورقومی � ,PROPN PROPN ADP PROPN ADP PROPN ADP NOUN ADJ ADJ NOUN PART VERB AUX NOUN NOUN PROPN PUNCT 
اسلام باد اردو پوائنٹ اخبار تازہ ترین 15 جولائی2015ءحکومت کی جانب سے ئندہ مالی سال 201314ء کے وفاقی بجٹ کے دورا ,PROPN PROPN PROPN NOUN NOUN ADJ ADJ PROPN PROPN ADP ADP ADP ADJ ADJ NOUN PROPN ADP ADJ NOUN ADP VERB 
نیویارک اردو پوائنٹ اخبارتازہ ترین لائن 28 اکتوبر2016ءامریکا میں خام تیل کے نرخوں میں فیصد کمی ہوئی � ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN ADP NOUN NOUN ADP NOUN ADP NOUN NOUN VERB PUNCT 
کراچی اسپورٹس رپورٹربنگلہ دیش پریمئر لیگ کے کوالیفائر میچ میں پاکستانی کوچ نے ڈھاکہ ڈائن ,PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN ADP ADJ NOUN ADP PROPN VERB 
ایف بی نے کروڑ پتی موبائل دیوی کی درمد کے لیے بڑا دعوی کر دیا ہے بیورو رپورٹ کے مطابق یہ دع ,PROPN PROPN ADP NUM NOUN NOUN NOUN ADP NOUN ADP ADP ADJ NOUN VERB AUX AUX NOUN NOUN ADP ADP PRON VERB 
لندنشوبز ڈیسک نامور برطانوی اداکارہ اینجلینا جولی نے کہا ہے کہ ماں بننے کا افسوس ہے مجھے ام� ,NOUN NOUN ADJ ADJ NOUN PROPN PROPN ADP VERB AUX SCONJ NOUN VERB ADP NOUN AUX PRON PUNCT 
واشنگٹن این این ئی عالمی مالیاتی ادارے کے مطابق رواں سال کے دوران پاکستان میں غیر ملکی سرمایہ کاری س ,PROPN PROPN PROPN PROPN ADJ ADJ NOUN ADP ADP ADJ NOUN ADP ADP PROPN ADP ADJ ADJ NOUN NOUN PUNCT 
واشنگٹن 92 نیوز امریکی خلائی ادارے ناسا نے خلا بازوں کو ایک ایسی بھاری خلائی سفر فراہم کر دیا ہے ,PROPN NUM PROPN ADJ NOUN NOUN PROPN ADP NOUN NOUN ADP NUM DET ADJ NOUN NOUN ADJ VERB AUX AUX 
لاہور اردو پوائنٹ اخبارتازہ ترین لائن 07 اپریل2018ء نامور کامیڈین افتخار ٹھاکر نے کہا ہے کہ سنگھم ت� ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN ADJ NOUN PROPN PROPN ADP VERB AUX SCONJ PROPN PUNCT 
ابوظہبیاردو پوائنٹ اخبار تازہ ترین17 اکتوبر2014ءپاکستان اور سٹریلیا کے مابین چوتھا ایک روزہ میچ کل ب ,PROPN PROPN NOUN ADJ PROPN PROPN CCONJ NOUN ADP ADP ADJ NUM ADJ NOUN NOUN VERB 
ایڈیلیڈائی این پی سٹریلین کرکٹ ٹیم کے کوچ اور سابق کپتان رکی پونٹنگ کے بعد سابق کپتان س� ,PROPN PROPN PROPN PROPN NOUN NOUN ADP NOUN CCONJ ADJ NOUN PROPN NOUN ADP ADP ADJ NOUN VERB 
پاکستانی فلم سپر اسٹار میں منفی کردار ادا کرنے والی ماہرہ خان نے کہا کہ میری کسی بھی پرانی فلم می� ,ADJ NOUN NOUN NOUN ADP ADJ NOUN NOUN VERB ADP PROPN PROPN ADP VERB SCONJ PRON PRON PART ADJ NOUN VERB 
کراچی اردو پوائنٹ اخبارتازہ ترین این این ئی 28 اپریل2019ءپاکستان اسٹاک ایکس چینج میںکاروباری ہفتے ,PROPN PROPN NOUN NOUN ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN VERB 
نیویارک یکم نومبر اے پی پی امریکی ئل مارکیٹ میں خام تیل کے نرخوں میں اضافہ ہوا جس کی وجہ بعض ,PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN NOUN ADP NOUN NOUN ADP NOUN ADP NOUN VERB PRON ADP ADP ADJ 
کولمبو اردو پوائنٹ اخبارتازہ ترین اے پی پی 28 جولائی2018ء سری لنکا نے بنگلہ دیش کو تین میچوں کی سیری ,PROPN PROPN PROPN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP NUM NOUN VERB VERB 
لاہور اردو پوائنٹ اخبارتازہ ترین لائن 03 جنوری2020ء واپڈا سپورٹس بورڈ کی کرکٹ ٹیم نے ڈومیسٹک سیزن 202019 ء ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN ADP NOUN NOUN PROPN NOUN 
پرتھ اردو پوائنٹ اخبارتازہ ترین اے پی پی 16 دسمبر2019ء اسٹریلوی ٹیم کے ٹاپ ارڈر بلے باز نے انٹرنیشنل � ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP NOUN NOUN NOUN NOUN ADP NOUN VERB 
کولمبو اردو پوائنٹ اخبارتازہ ترین این این ئی 11 ستمبر2017ء سری لنکا اور جنوبی افریقہ کی کرکٹ ٹیموں ک� ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN ADP NOUN NOUN PUNCT 
کوئٹہ اردو پوائنٹ اخبارتازہ ترین این این ئی 16 جنوری2017ء جشن ازادی پر بابل اعظم کے نام سے منسوب کوئٹہ ,PROPN PROPN NOUN NOUN ADJ PROPN PROPN PROPN PROPN PROPN NOUN PROPN ADP PROPN PROPN ADP NOUN ADP ADJ PROPN 
لاہوراردو پوائنٹ اخبارتازہ ترین ئی این پی 04 فروری2017ء فلم سٹار ریشم نے کہا ہے کہ جب تک فلم انڈسڑی � ,PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP VERB AUX SCONJ PRON ADP NOUN NOUN PUNCT 
معین علی ایک ڈھاکا کے خلاف ون ڈے میچ میں ٹیم کی قیادت کرنے کے بعد دوبارہ پریکٹس شروع کریں � ,PROPN PROPN PROPN PROPN ADP ADP NOUN NOUN NOUN ADP NOUN ADP NOUN VERB ADP ADV ADV NOUN NOUN VERB PUNCT 
دبئی ائی سی سی کے اینٹی کرپشن یونٹ نے قوانین میں تبدیلی کرتے ہوئے مطالبہ کیا ہے کہ ایون ,PROPN PROPN PROPN PROPN ADP NOUN NOUN NOUN ADP NOUN ADP NOUN VERB AUX NOUN VERB AUX SCONJ VERB 
کراچی اسپورٹس ڈیسک ڈسٹرکٹ ایسٹ فٹ بال ایسوسی ایشن ساوتھ نے انٹر کلب مقابلوں کی تیاری کے ل� ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN NOUN NOUN ADP NOUN ADP VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 03 جولائی2017ء پاکستان سکواش فیڈریشن کے زیراہتمام پاکستان � ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ PROPN PUNCT 
ممبئی اردو پوائنٹ اخبارتازہ ترین اے پی پی 25 دسمبر2018ء بالی وڈ اداکار ورون دھون اپنی ہر فلم میں سلمان خان ک� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN PRON ADJ NOUN ADP PROPN PROPN PUNCT 
لندن اردو پوائنٹ تاز ترین اخبار 10 دسمبر 2014ء ئرلینڈ کرکٹ بورڈ نے سٹارز جنوبی افریقہ کے کپتان اور مایہ ,PROPN PROPN PROPN PROPN ADJ NOUN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN PROPN ADP NOUN CCONJ PROPN 
لاہورکلچرل رپورٹر ماضی کے مقبول ہیرو فلم ساز سہیل خان نے کہا کہ ہے کہ ایک فلم ضرار کی عکسبندی ,NOUN NOUN PROPN ADP ADJ NOUN NOUN PROPN PROPN PROPN ADP VERB SCONJ AUX SCONJ NUM NOUN NOUN ADP NOUN 
کراچی اردو پوائنٹ اخبارتازہ ترین این این ئی 03 جنوری2017ء ڈائریکٹوریٹ اف نیشنل سندھ انسٹیٹیوٹ اف ,PROPN PROPN NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN VERB 
ممبئیاردو پوائنٹ اخبار تازہ ترین 10 جولائی2015ء اداکار جان ابراہم کو بھارت میں ایک بار پھر جان لینے والی تن� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN NOUN PROPN PROPN ADP PROPN ADP NUM NOUN PART NOUN VERB ADP VERB 
اسٹریلیا نے جنوبی افریقا کو میچوں کی سیریز کے تیسرے ون ڈے میچ میں وکٹوں سے شکست دے کر سیر ,PROPN ADP PROPN PROPN ADP NOUN ADP NOUN ADP ADJ NOUN NOUN NOUN ADP NOUN ADP NOUN VERB AUX VERB 
لاہورسپورٹس ڈیسکپاکستان کرکٹ ٹیم کے سابق کپتان اور اسپاٹ فکسنگ میں سزا یافتہ سلمان بٹ کی د ,PROPN PROPN PROPN NOUN ADP ADJ NOUN CCONJ NOUN NOUN ADP NOUN PROPN PROPN PROPN VERB VERB 
کراچی اردو پوائنٹ اخبارتازہ ترین اے پی پی 06 فروری2020ء شہید بے نظیر بھٹو انٹرنیشنل ٹینس ٹورنامنٹ کا ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN ADP 
لاہور سپورٹس رپورٹر قومی کرکٹ ٹیم کے سابق کپتان اور سینئر بلے باز اظہرعلی نے کہا ہے کہ سری ,PROPN PROPN PROPN PROPN NOUN NOUN ADP ADJ NOUN CCONJ ADJ NOUN PROPN PROPN ADP VERB AUX SCONJ PROPN 
لاہور اردو پوائنٹ تازہ ترین اخبار 20 نومبر 2020ء بھارتی اداکار گوہر خان نے بیٹے کی طرف سے لگائے گئے دع ,PROPN PROPN PROPN ADJ ADJ NOUN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP NOUN ADP ADP ADP VERB AUX PUNCT 
اسلام باداردو پوائنٹ اخبار تازہ ترین ئی این پی8دسمبر 2012ء افغانستان اور بھارت کی ٹیموں نے اپنی ٹیموں ک ,PROPN PROPN NOUN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN CCONJ PROPN ADP NOUN ADP PRON NOUN PUNCT 
لاہورکلچرل رپورٹراداکارہ عائشہ ثناء نے بھی شادی کرنے کا فیصلہ کر لیا انہوںنے کہاکہ ان کی � ,NOUN NOUN PROPN PROPN ADP PART NOUN VERB ADP NOUN VERB AUX AUX ADV PRON VERB PUNCT 
لاہور نمائندہ سپورٹس قومی کرکٹر سمیع اسلم کا کہنا ہے کہ انھوں نے کراچی میں پی ایس ایل میچز ,PROPN NOUN NOUN ADJ NOUN PROPN PROPN ADP VERB VERB SCONJ PRON ADP PROPN ADP PROPN PROPN PROPN NOUN 
لاہور کامرس رپورٹر مرکنٹائل ایکسچینج میں گزشتہ روز 14 750 لاٹ کے سودے ارب 23 کروڑ 90 لاکھ 60 ہزار سو رو� ,PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NUM NUM NOUN ADP NOUN NUM NUM NUM NUM NUM NUM NUM NUM PUNCT 
ممبئی اردو پوائنٹ اخبارتازہ ترین لائن 01 اپریل2020ء بولی وڈ اداکار عرفان خان کی ان کی گرل فرینڈ اور بی ج� ,PROPN PROPN NOUN ADJ ADJ NOUN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP PRON ADP NOUN NOUN CCONJ PROPN PROPN 
فیروزوالا نامہ نگار شاہدرہ چوک ایک ٹان پلروالا نے روڈ پر بہاریہ غائب شاہدرہ تویثیق کرکے اسکا ت� ,PROPN PROPN PROPN PROPN PROPN NUM PROPN PROPN ADP NOUN ADP ADJ ADJ ADJ NOUN VERB AUX PUNCT 
اسلام باد سپورٹس ڈیسک تجارت وصنعت کے بارے میں وزارت کھیل نے ئی بی اے کی متعلقہ ایف بی ار کو ای ,PROPN PROPN PROPN PROPN NOUN PROPN ADP ADP ADP NOUN NOUN ADP PROPN PROPN PROPN ADP ADJ PROPN PROPN PROPN ADP VERB 
بیجنگ اردو پوائنٹ اخبارتازہ ترین ئی این پی27 مئی2016ء چین کا ٹریژری بانڈ فیوچرز پیر کو اضافے پر بن ,PROPN PROPN NOUN NOUN ADJ PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN PROPN ADP NOUN ADP VERB 
لاہور سٹاف رپورٹر وفاقی وزیر پیٹرولیم شاہد خاقان عباسی کا کہنا ہے کہ وزیراعظم عمران خان نے اپن ,PROPN NOUN NOUN ADJ NOUN NOUN PROPN PROPN PROPN ADP VERB VERB SCONJ PROPN PROPN PROPN ADP VERB 
فلم میں رومانوی کردار بہترین مرض کی بجائے جوانی میں رکھا ہے عرفان خان فوٹو فائل ممبئیبالی وڈ کی ڈ ,NOUN ADP ADJ NOUN ADJ NOUN ADP PART NOUN ADP VERB AUX PROPN PROPN NOUN NOUN PROPN PROPN ADP PUNCT 
سوئی سدرن گیس کمپنی نے دیامیر بھاشا اور مہمند ڈیمز کی تعمیر کے لئے بھی سی این جی کی سپلائ� ,NOUN NOUN NOUN NOUN ADP PROPN PROPN CCONJ NOUN NOUN ADP NOUN ADP ADP PART PROPN PROPN PROPN VERB VERB 
جدہ پی پی ائی سعودی عرب نے مزید 30 ملین سعودی ارامکو کے پیکیج سے متعلق عالمی معیارات پر کئے جانیوالے ,PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NUM NUM PROPN NOUN ADP NOUN ADP ADJ ADJ NOUN ADP VERB AUX 
لندن ائی این پیانگلش پریمیئر لیگ فٹبال میں مانچسٹر یونائٹیڈ نے چیلسی کے خلاف تین گول کر دئی ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP PROPN ADP ADP NUM NOUN VERB AUX 
لاہوراردو پوائنٹ اخبارتازہ ترین این این ئی 15 اکتوبر2017ء ائی سی سی ایلیٹ پینل میں شامل جنوبی افریقی ا ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP ADJ ADJ ADJ PUNCT 
پشاوراردو پوائنٹ اخبارتازہ ترین این این ئی 17 اپریل2017ءڈپٹی کمشنر پشاور ڈاکٹر اسماعیل شاہ نے کہا ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PROPN PROPN ADP VERB 
لاہورمانیٹرنگ ڈیسک پاکستانی بیٹسمین یونس خان نے کینیڈا میں مسٹر پاکستان بنانے کا اعزاز حاصل کرل ,NOUN NOUN ADJ NOUN PROPN PROPN ADP PROPN ADP PART PROPN VERB ADP NOUN NOUN VERB 
فیصل اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 07 جنوری2019ء پہلا ال پاکستان ٹیکسٹائل پراسیسنگ ملز ایسوسی ا ,PROPN PROPN PROPN NOUN NOUN ADJ PROPN PROPN PROPN PROPN PROPN ADJ PROPN PROPN PROPN PROPN PROPN PROPN PUNCT 
دبئیویب ڈیسک ائی سی سی نے نئی ٹیسٹ رینکنگ جاری کردی جس میں پاکستان کے بابر اعظم کی رینکنگ ,PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN ADJ VERB PRON ADP PROPN ADP PROPN PROPN ADP VERB 
لاہور کامرس رپورٹر لاہور چیمبر کامرس اینڈ انڈسٹری کے صدر الماس حیدر اور سینئر نائب صدر خواجہ شہزاد ن ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN PROPN PROPN CCONJ ADJ NOUN NOUN PROPN PROPN VERB 
کراچی اسپورٹس ڈیسک سابق بھارتی اوپننگ بلے باز گوتم گمبھیر کی اپنے کامیاب کیریئر کے بعد ان ,PROPN PROPN PROPN ADJ PROPN NOUN NOUN NOUN PROPN PROPN ADP PRON ADJ NOUN ADP ADP PRON 
لاہورسپورٹس رپورٹر نمائندہ سپورٹس تین ملکی سیریز میں شرکت کے لئے قومی جونیئر ٹیم سکاٹ لینڈ � ,NOUN NOUN PROPN PROPN NUM ADJ NOUN ADP NOUN ADP ADP ADJ NOUN NOUN PROPN PROPN PUNCT 
دبئیسری لنکن کرکٹ بورڈ نے اپنے متنازع بیان دینے پر زمبابوے کرکٹ بورڈ سے رجوع کرلیا ذرائع کے مطا� ,PROPN PROPN PROPN PROPN ADP PRON ADJ NOUN VERB ADP PROPN PROPN PROPN ADP NOUN VERB NOUN ADP VERB 
ممبئی بالی ووڈ اداکارہ کرینہ کپور خان نے فلموں میں کام کرنے سے بال بال بچنے کیلئے سینئر فنکاروں ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN ADP NOUN VERB ADP NOUN NOUN VERB ADP ADJ NOUN 
لاہور سٹاف رپورٹر پنجاب پولیس نے کراچی کے مقامی ہسپتالوں میں فلائنگ کمپیوٹرائزڈ کردہ دفاتر ا ,PROPN NOUN NOUN PROPN NOUN ADP PROPN ADP ADJ NOUN ADP NOUN NOUN ADP NOUN PUNCT 
